983.925161,499.106768,0.999984
995.809793,471.930524,0.999922
1006.604633,470.782093,0.999931
1016.336031,470.215482,0.999936
965.841150,475.165848,0.999948
958.055449,476.229644,0.999960
949.617863,477.038716,0.999957
1031.655436,478.890100,0.999944
941.619473,484.626991,0.999878
1005.307131,523.195376,0.999919
970.199375,524.184242,0.999901
1125.663900,608.134927,0.999963
874.709902,608.598316,0.999871
1294.831381,604.555466,0.997980
700.982494,606.433645,0.994701
1467.122498,600.316599,0.998264
520.989704,599.036606,0.992448
1524.569836,593.899832,0.995130
465.856533,596.809026,0.979841
1529.725685,578.761761,0.996258
463.333411,582.705011,0.983230
1506.536293,581.223063,0.996116
487.284036,588.422204,0.984726
1071.703091,999.248461,0.999948
934.681177,993.320285,0.999936
1061.461773,1262.182170,0.980725
952.179222,1263.818951,0.959138
1054.808435,1499.768039,0.980940
976.748857,1504.025542,0.975674
1045.536833,1525.801066,0.915163
998.964243,1531.344355,0.896585
1048.857193,1573.496836,0.983024
945.350361,1580.079685,0.974021
