424.042084,-525.578643,3334.365254
616.291939,-368.201573,3443.519330
203.109782,-371.623071,3479.552852
882.377280,-381.335209,3484.693788
-82.985478,-384.116745,3512.745007
1164.701281,-390.123990,3483.606063
-372.493737,-391.613791,3499.126165
1259.254175,-408.958094,3515.211343
-463.077574,-399.477932,3506.280372
514.590942,262.048314,3532.349587
320.442147,247.893845,3419.400910
477.773474,702.077085,3630.634117
323.272106,680.501001,3517.890887
447.746464,1128.790732,3715.014522
336.717010,1108.059095,3622.933088
424.850932,1189.773602,3745.243458
353.421769,1185.750749,3704.621057
410.776102,-369.903433,3461.442450
415.939337,254.855992,3474.957641
